fecha,neba,testMAE,max_trainMAE,anomaly,neba_real
2021-01-31 21:30:00,-0.8218770163048658,0.7704471999428677,1.4,False,810.0
2021-01-31 22:00:00,-0.8204680273282312,0.7698672638522963,1.4,False,815.0
2021-01-31 22:30:00,-0.4806198861639718,0.7693965111348869,1.4,False,2021.0
2021-01-31 23:00:00,-0.47864730159668334,0.7035241066224442,1.4,False,2028.0
2021-01-31 23:30:00,-0.4628666250583761,0.702192846552253,1.4,False,2084.0
2021-02-01 00:00:00,-1.050133230519667,0.7009875281770466,1.4,False,-4.547473508864641e-13
2021-02-01 00:30:00,-0.7618540859002328,0.8783540745149157,1.4,False,1023.0
2021-02-01 01:00:00,-0.7607268947189252,0.7609266160041501,1.4,False,1027.0
2021-02-01 01:30:00,-0.7604450969235983,0.7555247833920602,1.4,False,1028.0
2021-02-01 02:00:00,-0.751427567473137,0.7549568040319595,1.4,False,1060.0
2021-02-01 02:30:00,-0.7511457696778101,0.7522087698317195,1.4,False,1061.0
2021-02-01 03:00:00,-0.7508639718824832,0.7520219606152821,1.4,False,1062.0
2021-02-01 03:30:00,-0.46568460301164527,0.7518745119292761,1.4,False,2074.0
2021-02-01 04:00:00,-0.46568460301164527,0.6980468027945438,1.4,False,2074.0
2021-02-01 04:30:00,-0.46568460301164527,0.6968264547122043,1.4,False,2074.0
2021-02-01 05:00:00,-0.46568460301164527,0.6962116057404382,1.4,False,2074.0
2021-02-01 05:30:00,-0.46568460301164527,0.6955343946776361,1.4,False,2074.0
2021-02-01 06:00:00,-0.4645574118303376,0.6947272882412249,1.4,False,2078.0
2021-02-01 06:30:00,-0.13400859791186642,0.6937445510897302,1.4,False,3251.0
2021-02-01 07:00:00,-0.13400859791186642,0.7077686909322137,1.4,False,3251.0
2021-02-01 07:30:00,-0.02579824450633109,0.7065280210973136,1.4,False,3635.0
2021-02-01 08:00:00,0.09002064937303095,0.7200205663502723,1.4,False,4046.0
2021-02-01 08:30:00,0.10129256118610754,0.7474111526582267,1.4,False,4086.0
2021-02-01 09:00:00,0.12186380024497233,0.7469957610830792,1.4,False,4159.0
2021-02-01 09:30:00,0.14976178198233692,0.748747849682924,1.4,False,4258.0
